,ANO_SEMESTRE,DISCIPLINA,DESCRICAO,TAXA_DE_APROVACAO,Frequência da matéria,TAXA_REPROVACAO_POR_NOTA,TAXA_REPROVACAO_POR_FALTA,TAXA_DE_TRANCAMENTO,Tipo_de_materia,Escola
1052,2008.2.0,PRO332,ETICA E ENGENHARIA DE PRODUCAO,0.5,10,0.0,0.0,0.5,CANCELADA,
1053,2002.2.0,CAT301,PLANEJAMENTO INTEGRADO DE RECURSOS,1.0,6,0.0,0.0,0.0,CANCELADA,
1054,2003.2.0,CAT301,PLANEJAMENTO INTEGRADO DE RECURSOS,0.0,6,0.5,0.0,0.5,CANCELADA,
1055,2004.2.0,CAT301,PLANEJAMENTO INTEGRADO DE RECURSOS,1.0,6,0.0,0.0,0.0,CANCELADA,
1056,2005.1.0,CAT301,PLANEJAMENTO INTEGRADO DE RECURSOS,1.0,6,0.0,0.0,0.0,CANCELADA,
1057,2007.2.0,CAT301,PLANEJAMENTO INTEGRADO DE RECURSOS,1.0,6,0.0,0.0,0.0,CANCELADA,
1058,2008.1.0,CAT301,PLANEJAMENTO INTEGRADO DE RECURSOS,0.5,6,0.0,0.0,0.5,CANCELADA,
1059,2002.2.0,CAT302,SUPRIMENTO E FONTES DE ENERGIA,1.0,5,0.0,0.0,0.0,CANCELADA,
1060,2003.2.0,CAT302,SUPRIMENTO E FONTES DE ENERGIA,0.0,5,0.5,0.0,0.5,CANCELADA,
1061,2004.2.0,CAT302,SUPRIMENTO E FONTES DE ENERGIA,0.71,5,0.0,0.29,0.0,CANCELADA,
1062,2007.1.0,CAT302,SUPRIMENTO E FONTES DE ENERGIA,0.5,5,0.0,0.0,0.5,CANCELADA,
1063,2007.2.0,CAT302,SUPRIMENTO E FONTES DE ENERGIA,0.67,5,0.0,0.0,0.33,CANCELADA,
1064,2002.2.0,CIC273,SIMULACAO APLICADA,1.0,6,0.0,0.0,0.0,CANCELADA,
1065,2003.2.0,CIC273,SIMULACAO APLICADA,0.8,6,0.0,0.1,0.1,CANCELADA,
1066,2004.1.0,CIC273,SIMULACAO APLICADA,0.91,6,0.0,0.0,0.09,CANCELADA,
1067,2005.1.0,CIC273,SIMULACAO APLICADA,0.9550000000000001,6,0.0,0.0,0.045,CANCELADA,
1068,2006.2.0,CIC273,SIMULACAO APLICADA,0.75,6,0.0,0.0,0.25,CANCELADA,
1069,2008.1.0,CIC273,SIMULACAO APLICADA,0.91,6,0.0,0.0,0.09,CANCELADA,
1070,2002.2.0,CIC374,PROGRAMACAO DINAMICA,0.67,5,0.0,0.0,0.33,CANCELADA,
1071,2003.2.0,CIC374,PROGRAMACAO DINAMICA,0.4,5,0.0,0.3,0.3,CANCELADA,
1072,2004.2.0,CIC374,PROGRAMACAO DINAMICA,0.6,5,0.0,0.0,0.4,CANCELADA,
1073,2005.2.0,CIC374,PROGRAMACAO DINAMICA,1.0,5,0.0,0.0,0.0,CANCELADA,
1074,2009.2.0,CIC374,PROGRAMACAO DINAMICA,1.0,5,0.0,0.0,0.0,CANCELADA,
1075,2002.2.0,PRO104,PROJETO EM ENGENHARIA DE PRODUCAO II,0.9,9,0.0,0.0,0.1,CANCELADA,
1076,2003.1.0,PRO104,PROJETO EM ENGENHARIA DE PRODUCAO II,1.0,9,0.0,0.0,0.0,CANCELADA,
1077,2003.2.0,PRO104,PROJETO EM ENGENHARIA DE PRODUCAO II,0.94,9,0.02,0.0,0.04,CANCELADA,
1078,2004.2.0,PRO104,PROJETO EM ENGENHARIA DE PRODUCAO II,0.88,9,0.0,0.12,0.0,CANCELADA,
1079,2005.2.0,PRO104,PROJETO EM ENGENHARIA DE PRODUCAO II,0.93,9,0.0,0.07,0.0,CANCELADA,
1080,2006.1.0,PRO104,PROJETO EM ENGENHARIA DE PRODUCAO II,0.0,9,0.5,0.0,0.5,CANCELADA,
1081,2006.1.0,PRO130,PROJETO EM ENGENHARIA DE PRODUCAO II,0.98,9,0.02,0.0,0.0,CANCELADA,
1082,2007.1.0,PRO130,PROJETO EM ENGENHARIA DE PRODUCAO II,0.98,9,0.0,0.02,0.0,CANCELADA,
1083,2008.1.0,PRO130,PROJETO EM ENGENHARIA DE PRODUCAO II,0.87,9,0.0,0.08,0.05,CANCELADA,
1084,2002.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,1.0,10,0.0,0.0,0.0,CANCELADA,
1085,2003.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,0.96,10,0.0,0.02,0.02,CANCELADA,
1086,2004.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,1.0,10,0.0,0.0,0.0,CANCELADA,
1087,2005.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,0.9299999999999999,10,0.0,0.0,0.07,CANCELADA,
1088,2006.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,0.85,10,0.02,0.04,0.09,CANCELADA,
1089,2007.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,0.9,10,0.0,0.03,0.07,CANCELADA,
1090,2008.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,0.89,10,0.03,0.03,0.05,CANCELADA,
1091,2009.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,1.0,10,0.0,0.0,0.0,CANCELADA,
1092,2010.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,0.86,10,0.0,0.0,0.14,CANCELADA,
1093,2011.2.0,PRO216,PLANEJAMENTO E CONTROLE DE PRODUCAO II,1.0,10,0.0,0.0,0.0,CANCELADA,
1094,2002.2.0,PRO311,GERENCIA DA INOVACAO:A EMPRESA DE BASE TECNOLOGICA,0.9,6,0.03,0.0,0.06,CANCELADA,
1095,2003.2.0,PRO311,GERENCIA DA INOVACAO:A EMPRESA DE BASE TECNOLOGICA,0.79,6,0.04,0.0,0.17,CANCELADA,
1096,2004.2.0,PRO311,GERENCIA DA INOVACAO:A EMPRESA DE BASE TECNOLOGICA,0.88,6,0.0,0.04,0.08,CANCELADA,
1097,2005.2.0,PRO311,GERENCIA DA INOVACAO:A EMPRESA DE BASE TECNOLOGICA,0.9,6,0.0,0.0,0.1,CANCELADA,
1098,2006.2.0,PRO311,GERENCIA DA INOVACAO:A EMPRESA DE BASE TECNOLOGICA,0.8,6,0.0,0.07,0.13,CANCELADA,
1099,2007.2.0,PRO311,GERENCIA DA INOVACAO:A EMPRESA DE BASE TECNOLOGICA,1.0,6,0.0,0.0,0.0,CANCELADA,
1100,2002.2.0,PRO320,ANALISE DE INVESTIMENTOS,0.74,11,0.0,0.0,0.26,CANCELADA,
1101,2003.2.0,PRO320,ANALISE DE INVESTIMENTOS,0.85,11,0.07,0.0,0.07,CANCELADA,
1102,2004.2.0,PRO320,ANALISE DE INVESTIMENTOS,0.78,11,0.0,0.0,0.22,CANCELADA,
1103,2005.2.0,PRO320,ANALISE DE INVESTIMENTOS,1.0,11,0.0,0.0,0.0,CANCELADA,
1104,2006.2.0,PRO320,ANALISE DE INVESTIMENTOS,0.72,11,0.0,0.06,0.22,CANCELADA,
1105,2007.2.0,PRO320,ANALISE DE INVESTIMENTOS,1.0,11,0.0,0.0,0.0,CANCELADA,
1106,2008.2.0,PRO320,ANALISE DE INVESTIMENTOS,0.84,11,0.0,0.0,0.16,CANCELADA,
1107,2009.2.0,PRO320,ANALISE DE INVESTIMENTOS,0.8,11,0.0,0.05,0.15000000000000002,CANCELADA,
1108,2011.2.0,PRO320,ANALISE DE INVESTIMENTOS,0.61,11,0.0,0.0,0.39,CANCELADA,
1109,2013.1.0,PRO505,ANALISE DE INVESTIMENTOS,1.0,11,0.0,0.0,0.0,ELETIVA,
1110,2014.2.0,PRO505,ANALISE DE INVESTIMENTOS,1.0,11,0.0,0.0,0.0,ELETIVA,
1111,2002.2.0,PRO321,ADMINISTRACAO FINANCEIRA,0.81,27,0.0,0.0,0.19,CANCELADA,
1112,2003.1.0,PRO321,ADMINISTRACAO FINANCEIRA,1.0,27,0.0,0.0,0.0,CANCELADA,
1113,2003.2.0,PRO321,ADMINISTRACAO FINANCEIRA,0.86,27,0.0,0.0,0.14,CANCELADA,
1114,2004.1.0,PRO321,ADMINISTRACAO FINANCEIRA,0.97,27,0.0,0.0,0.03,CANCELADA,
1115,2004.2.0,PRO321,ADMINISTRACAO FINANCEIRA,0.71,27,0.0,0.0,0.29,CANCELADA,
1116,2005.1.0,PRO321,ADMINISTRACAO FINANCEIRA,1.0,27,0.0,0.0,0.0,CANCELADA,
1117,2006.1.0,PRO321,ADMINISTRACAO FINANCEIRA,0.9233333333333333,27,0.0,0.0,0.07666666666666667,CANCELADA,
1118,2006.2.0,PRO321,ADMINISTRACAO FINANCEIRA,0.81,27,0.0,0.06,0.12,CANCELADA,
1119,2007.1.0,PRO321,ADMINISTRACAO FINANCEIRA,0.85,27,0.0,0.02,0.13,CANCELADA,
1120,2008.1.0,PRO321,ADMINISTRACAO FINANCEIRA,0.94,27,0.03,0.0,0.03,CANCELADA,
1121,2009.1.0,PRO321,ADMINISTRACAO FINANCEIRA,0.81,27,0.015,0.07500000000000001,0.10500000000000001,CANCELADA,
1122,2010.1.0,PRO321,ADMINISTRACAO FINANCEIRA,0.885,27,0.0,0.02,0.095,CANCELADA,
1123,2011.1.0,PRO321,ADMINISTRACAO FINANCEIRA,0.69,27,0.0,0.08,0.23,CANCELADA,
1124,2011.2.0,PRO321,ADMINISTRACAO FINANCEIRA,0.53,27,0.21,0.26,0.0,CANCELADA,
1125,2013.2.0,PRO509,ADMINISTRACAO FINANCEIRA,1.0,27,0.0,0.0,0.0,ELETIVA,
1126,2014.1.0,PRO509,ADMINISTRACAO FINANCEIRA,0.6,27,0.0,0.0,0.4,ELETIVA,
1127,2014.2.0,PRO509,ADMINISTRACAO FINANCEIRA,0.4,27,0.0,0.0,0.6,ELETIVA,
1128,2015.1.0,PRO509,ADMINISTRACAO FINANCEIRA,0.75,27,0.0,0.25,0.0,ELETIVA,
1129,2015.2.0,PRO509,ADMINISTRACAO FINANCEIRA,0.77,27,0.0,0.0,0.23,ELETIVA,
1130,2016.1.0,PRO509,ADMINISTRACAO FINANCEIRA,0.5,27,0.0,0.0,0.5,ELETIVA,
1131,2016.2.0,PRO509,ADMINISTRACAO FINANCEIRA,0.62,27,0.0,0.0,0.38,ELETIVA,
1132,2017.1.0,PRO509,ADMINISTRACAO FINANCEIRA,0.92,27,0.0,0.0,0.08,ELETIVA,
1133,2017.2.0,PRO509,ADMINISTRACAO FINANCEIRA,0.8,27,0.0,0.0,0.2,ELETIVA,
1134,2018.1.0,PRO509,ADMINISTRACAO FINANCEIRA,0.78,27,0.0,0.11,0.11,ELETIVA,
1135,2018.2.0,PRO509,ADMINISTRACAO FINANCEIRA,0.93,27,0.0,0.0,0.07,ELETIVA,
1136,2019.1.0,PRO509,ADMINISTRACAO FINANCEIRA,1.0,27,0.0,0.0,0.0,ELETIVA,
1137,2019.2.0,PRO509,ADMINISTRACAO FINANCEIRA,1.0,27,0.0,0.0,0.0,ELETIVA,
1138,2003.1.0,CIC109,ALGORITMOS E ESTRUTURA DE DADOS I,0.77,7,0.05500000000000001,0.14,0.035,CANCELADA,
1139,2004.1.0,CIC109,ALGORITMOS E ESTRUTURA DE DADOS I,0.355,7,0.16,0.115,0.375,CANCELADA,
1140,2005.1.0,CIC109,ALGORITMOS E ESTRUTURA DE DADOS I,0.605,7,0.29500000000000004,0.03,0.065,CANCELADA,
1141,2006.1.0,CIC109,ALGORITMOS E ESTRUTURA DE DADOS I,0.715,7,0.135,0.1,0.05,CANCELADA,
1142,2007.1.0,CIC109,ALGORITMOS E ESTRUTURA DE DADOS I,0.6033333333333334,7,0.13666666666666666,0.17666666666666667,0.08,CANCELADA,
1143,2008.1.0,CIC109,ALGORITMOS E ESTRUTURA DE DADOS I,0.8133333333333335,7,0.03666666666666667,0.09000000000000001,0.06,CANCELADA,
1144,2009.1.0,CIC109,ALGORITMOS E ESTRUTURA DE DADOS I,0.5,7,0.0,0.0,0.5,CANCELADA,
1145,2003.1.0,CIC240,METODOLOGIA DE PROJETO DE SOFTWARE,0.93,5,0.0,0.07,0.0,CANCELADA,
1146,2003.2.0,CIC240,METODOLOGIA DE PROJETO DE SOFTWARE,0.82,5,0.04,0.04,0.09,CANCELADA,
1147,2004.1.0,CIC240,METODOLOGIA DE PROJETO DE SOFTWARE,0.89,5,0.0,0.06,0.06,CANCELADA,
1148,2004.2.0,CIC240,METODOLOGIA DE PROJETO DE SOFTWARE,0.45,5,0.32,0.22,0.0,CANCELADA,
1149,2008.1.0,CIC240,METODOLOGIA DE PROJETO DE SOFTWARE,1.0,5,0.0,0.0,0.0,CANCELADA,
1150,2003.1.0,PRO313,GERENCIA DO PROJETO E ENGENHARIA SIMULTANEA,0.83,7,0.0,0.0,0.17,CANCELADA,
1151,2003.2.0,PRO313,GERENCIA DO PROJETO E ENGENHARIA SIMULTANEA,0.8,7,0.0,0.0,0.2,CANCELADA,
1152,2004.1.0,PRO313,GERENCIA DO PROJETO E ENGENHARIA SIMULTANEA,0.89,7,0.0,0.0,0.11,CANCELADA,
1153,2004.2.0,PRO313,GERENCIA DO PROJETO E ENGENHARIA SIMULTANEA,1.0,7,0.0,0.0,0.0,CANCELADA,
1154,2005.1.0,PRO313,GERENCIA DO PROJETO E ENGENHARIA SIMULTANEA,0.76,7,0.0,0.0,0.24,CANCELADA,
1155,2006.1.0,PRO313,GERENCIA DO PROJETO E ENGENHARIA SIMULTANEA,0.93,7,0.0,0.0,0.07,CANCELADA,
1156,2011.1.0,PRO313,GERENCIA DO PROJETO E ENGENHARIA SIMULTANEA,0.89,7,0.0,0.0,0.11,CANCELADA,
1157,2004.1.0,MTM157,CONTROLE ESTATISTICO DE QUALIDADE,0.93,5,0.0,0.02,0.04,CANCELADA,
1158,2006.1.0,MTM157,CONTROLE ESTATISTICO DE QUALIDADE,0.84,5,0.0,0.04,0.12,CANCELADA,
1159,2007.1.0,MTM157,CONTROLE ESTATISTICO DE QUALIDADE,0.9,5,0.03,0.0,0.07,CANCELADA,
1160,2009.2.0,PRO351,CONTROLE ESTATISTICO DE QUALIDADE,0.9,5,0.0,0.0,0.1,CANCELADA,
1161,2010.1.0,PRO351,CONTROLE ESTATISTICO DE QUALIDADE,0.91,5,0.0,0.0,0.09,CANCELADA,
1162,2004.2.0,PRO326,MACROECONOMIA,1.0,23,0.0,0.0,0.0,CANCELADA,
1163,2008.2.0,PRO226,MACROECONOMIA,0.97,23,0.0,0.0,0.03,OBRIGATORIA,EM
1164,2009.2.0,PRO226,MACROECONOMIA,0.97,23,0.0,0.03,0.0,OBRIGATORIA,EM
1165,2010.1.0,PRO226,MACROECONOMIA,0.87,23,0.0,0.03,0.1,OBRIGATORIA,EM
1166,2010.2.0,PRO226,MACROECONOMIA,0.98,23,0.0,0.0,0.02,OBRIGATORIA,EM
1167,2011.1.0,PRO226,MACROECONOMIA,0.93,23,0.0,0.0,0.07,OBRIGATORIA,EM
1168,2011.2.0,PRO226,MACROECONOMIA,0.67,23,0.26,0.0,0.07,OBRIGATORIA,EM
1169,2012.1.0,PRO226,MACROECONOMIA,0.75,23,0.0,0.06,0.19,OBRIGATORIA,EM
1170,2012.2.0,PRO226,MACROECONOMIA,0.53,23,0.31,0.09,0.06,OBRIGATORIA,EM
1171,2013.1.0,PRO226,MACROECONOMIA,0.74,23,0.15,0.05,0.05,OBRIGATORIA,EM
1172,2013.2.0,PRO226,MACROECONOMIA,0.71,23,0.13,0.06,0.1,OBRIGATORIA,EM
1173,2014.1.0,PRO226,MACROECONOMIA,0.77,23,0.2,0.0,0.03,OBRIGATORIA,EM
1174,2014.2.0,PRO226,MACROECONOMIA,0.54,23,0.37,0.02,0.07,OBRIGATORIA,EM
1175,2015.1.0,PRO226,MACROECONOMIA,0.53,23,0.31,0.06,0.11,OBRIGATORIA,EM
1176,2015.2.0,PRO226,MACROECONOMIA,0.62,23,0.18,0.03,0.18,OBRIGATORIA,EM
1177,2016.1.0,PRO226,MACROECONOMIA,0.94,23,0.0,0.04,0.02,OBRIGATORIA,EM
1178,2016.2.0,PRO226,MACROECONOMIA,0.96,23,0.0,0.04,0.0,OBRIGATORIA,EM
1179,2017.1.0,PRO226,MACROECONOMIA,0.87,23,0.07,0.04,0.02,OBRIGATORIA,EM
1180,2017.2.0,PRO226,MACROECONOMIA,0.95,23,0.0,0.05,0.0,OBRIGATORIA,EM
1181,2018.1.0,PRO226,MACROECONOMIA,0.95,23,0.0,0.02,0.02,OBRIGATORIA,EM
1182,2018.2.0,PRO226,MACROECONOMIA,0.88,23,0.0,0.08,0.04,OBRIGATORIA,EM
1183,2019.1.0,PRO226,MACROECONOMIA,0.86,23,0.02,0.09,0.02,OBRIGATORIA,EM
1184,2019.2.0,PRO226,MACROECONOMIA,0.94,23,0.0,0.06,0.0,OBRIGATORIA,EM
1185,2005.1.0,EDU303,METODOLOGIA CIENTIFICA,0.86125,8,0.0075,0.08499999999999999,0.04625,CANCELADA,
1186,2005.2.0,EDU303,METODOLOGIA CIENTIFICA,0.8571428571428571,8,0.0,0.10571428571428572,0.038571428571428576,CANCELADA,
1187,2006.1.0,EDU303,METODOLOGIA CIENTIFICA,0.82875,8,0.0,0.07625,0.09625,CANCELADA,
1188,2006.2.0,EDU303,METODOLOGIA CIENTIFICA,0.7837500000000002,8,0.0025,0.1275,0.08625000000000002,CANCELADA,
1189,2007.1.0,EDU303,METODOLOGIA CIENTIFICA,0.7612500000000001,8,0.00375,0.1375,0.09875,CANCELADA,
1190,2007.2.0,EDU303,METODOLOGIA CIENTIFICA,0.7766666666666668,8,0.021111111111111112,0.09888888888888889,0.10222222222222223,CANCELADA,
1191,2008.1.0,EDU303,METODOLOGIA CIENTIFICA,0.8074999999999999,8,0.02,0.08125,0.09,CANCELADA,
1192,2008.2.0,EDU303,METODOLOGIA CIENTIFICA,0.819,8,0.024,0.08700000000000001,0.06899999999999999,CANCELADA,
1193,2005.1.0,MTM129,ELEMENTOS DE EQUACOES DIFERENCIAIS PARCIAIS,0.78,7,0.15,0.05,0.02,CANCELADA,
1194,2005.2.0,MTM129,ELEMENTOS DE EQUACOES DIFERENCIAIS PARCIAIS,0.6,7,0.0,0.2,0.2,CANCELADA,
1195,2006.1.0,MTM129,ELEMENTOS DE EQUACOES DIFERENCIAIS PARCIAIS,0.57,7,0.33,0.02,0.07,CANCELADA,
1196,2006.2.0,MTM129,ELEMENTOS DE EQUACOES DIFERENCIAIS PARCIAIS,0.43,7,0.14,0.14,0.29,CANCELADA,
1197,2007.1.0,MTM129,ELEMENTOS DE EQUACOES DIFERENCIAIS PARCIAIS,0.7,7,0.11,0.17,0.02,CANCELADA,
1198,2007.2.0,MTM129,ELEMENTOS DE EQUACOES DIFERENCIAIS PARCIAIS,0.71,7,0.0,0.29,0.0,CANCELADA,
1199,2008.1.0,MTM129,ELEMENTOS DE EQUACOES DIFERENCIAIS PARCIAIS,0.74,7,0.09,0.12,0.05,CANCELADA,
1200,2005.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.91,24,0.0,0.06,0.03,OBRIGATORIA,EM
1201,2006.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.94,24,0.0,0.04,0.02,OBRIGATORIA,EM
1202,2007.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.92,24,0.0,0.04,0.04,OBRIGATORIA,EM
1203,2008.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.85,24,0.0,0.1,0.05,OBRIGATORIA,EM
1204,2009.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.78,24,0.0,0.0,0.22,OBRIGATORIA,EM
1205,2010.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.92,24,0.0,0.02,0.05,OBRIGATORIA,EM
1206,2011.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.77,24,0.0,0.03,0.2,OBRIGATORIA,EM
1207,2011.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.98,24,0.0,0.0,0.02,OBRIGATORIA,EM
1208,2012.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.915,24,0.045,0.0,0.045,OBRIGATORIA,EM
1209,2012.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.9,24,0.07,0.0,0.02,OBRIGATORIA,EM
1210,2013.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.89,24,0.04,0.02,0.04,OBRIGATORIA,EM
1211,2013.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.88,24,0.08,0.0,0.04,OBRIGATORIA,EM
1212,2014.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.81,24,0.09,0.03,0.06,OBRIGATORIA,EM
1213,2014.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.73,24,0.13,0.07,0.07,OBRIGATORIA,EM
1214,2015.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.79,24,0.03,0.0,0.18,OBRIGATORIA,EM
1215,2015.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.84,24,0.05,0.02,0.09,OBRIGATORIA,EM
1216,2016.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.76,24,0.1,0.05,0.1,OBRIGATORIA,EM
1217,2016.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.74,24,0.09,0.0,0.17,OBRIGATORIA,EM
1218,2017.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.73,24,0.04,0.07,0.16,OBRIGATORIA,EM
1219,2017.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.81,24,0.06,0.08,0.06,OBRIGATORIA,EM
1220,2018.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.74,24,0.09,0.0,0.17,OBRIGATORIA,EM
1221,2018.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.74,24,0.09,0.02,0.14,OBRIGATORIA,EM
1222,2019.1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.77,24,0.09,0.04,0.11,OBRIGATORIA,EM
1223,2019.2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",0.79,24,0.04,0.0,0.17,OBRIGATORIA,EM
1224,2005.1.0,PRO200,GESTAO AMBIENTAL,1.0,5,0.0,0.0,0.0,CANCELADA,
1225,2005.2.0,PRO200,GESTAO AMBIENTAL,0.97,5,0.0,0.0,0.03,CANCELADA,
1226,2006.1.0,PRO200,GESTAO AMBIENTAL,1.0,5,0.0,0.0,0.0,CANCELADA,
1227,2006.2.0,PRO200,GESTAO AMBIENTAL,0.83,5,0.06,0.02,0.1,CANCELADA,
1228,2007.2.0,PRO200,GESTAO AMBIENTAL,0.89,5,0.0,0.02,0.09,CANCELADA,
1229,2006.2.0,PRO131,PROJETO EM ENGENHARIA DE PRODUCAO III,0.42,5,0.0,0.0,0.58,CANCELADA,
1230,2007.1.0,PRO131,PROJETO EM ENGENHARIA DE PRODUCAO III,0.43,5,0.22,0.3,0.04,CANCELADA,
1231,2007.2.0,PRO131,PROJETO EM ENGENHARIA DE PRODUCAO III,0.76,5,0.21000000000000002,0.0,0.03,CANCELADA,
1232,2008.1.0,PRO131,PROJETO EM ENGENHARIA DE PRODUCAO III,0.53,5,0.0,0.42,0.05,CANCELADA,
1233,2008.2.0,PRO131,PROJETO EM ENGENHARIA DE PRODUCAO III,0.5833333333333334,5,0.30583333333333335,0.06916666666666667,0.041666666666666664,CANCELADA,
1234,2006.2.0,PRO336,ECONOMIA DA ENERGIA,1.0,12,0.0,0.0,0.0,ELETIVA,
1235,2008.1.0,PRO336,ECONOMIA DA ENERGIA,0.8,12,0.0,0.0,0.2,ELETIVA,
1236,2012.2.0,PRO336,ECONOMIA DA ENERGIA,0.93,12,0.0,0.07,0.0,ELETIVA,
1237,2013.1.0,PRO336,ECONOMIA DA ENERGIA,0.88,12,0.12,0.0,0.0,ELETIVA,
1238,2014.1.0,PRO336,ECONOMIA DA ENERGIA,1.0,12,0.0,0.0,0.0,ELETIVA,
1239,2016.1.0,PRO336,ECONOMIA DA ENERGIA,1.0,12,0.0,0.0,0.0,ELETIVA,
1240,2016.2.0,PRO336,ECONOMIA DA ENERGIA,0.71,12,0.0,0.0,0.29,ELETIVA,
1241,2017.1.0,PRO336,ECONOMIA DA ENERGIA,0.78,12,0.0,0.11,0.11,ELETIVA,
1242,2018.1.0,PRO336,ECONOMIA DA ENERGIA,0.67,12,0.0,0.17,0.17,ELETIVA,
1243,2018.2.0,PRO336,ECONOMIA DA ENERGIA,0.89,12,0.0,0.0,0.11,ELETIVA,
1244,2019.1.0,PRO336,ECONOMIA DA ENERGIA,0.87,12,0.13,0.0,0.0,ELETIVA,
1245,2019.2.0,PRO336,ECONOMIA DA ENERGIA,0.92,12,0.08,0.0,0.0,ELETIVA,
1246,2008.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.84,22,0.0,0.03,0.14,OBRIGATORIA,EM
1247,2009.1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.86,22,0.05,0.0,0.09,OBRIGATORIA,EM
1248,2009.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.71,22,0.21,0.04,0.04,OBRIGATORIA,EM
1249,2010.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.75,22,0.21,0.04,0.0,OBRIGATORIA,EM
1250,2011.1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.85,22,0.09,0.02,0.04,OBRIGATORIA,EM
1251,2011.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.69,22,0.31,0.0,0.0,OBRIGATORIA,EM
1252,2012.1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.56,22,0.41,0.04,0.0,OBRIGATORIA,EM
1253,2012.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.74,22,0.13,0.09,0.04,OBRIGATORIA,EM
1254,2013.1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.55,22,0.41,0.0,0.05,OBRIGATORIA,EM
1255,2013.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.81,22,0.11,0.03,0.05,OBRIGATORIA,EM
1256,2014.1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.75,22,0.25,0.0,0.0,OBRIGATORIA,EM
1257,2014.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.75,22,0.16,0.03,0.06,OBRIGATORIA,EM
1258,2015.1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.51,22,0.37,0.0,0.12,OBRIGATORIA,EM
1259,2015.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.66,22,0.32,0.0,0.03,OBRIGATORIA,EM
1260,2016.1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.69,22,0.28,0.0,0.03,OBRIGATORIA,EM
1261,2016.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.99,22,0.01,0.0,0.0,OBRIGATORIA,EM
1262,2017.1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.98,22,0.0,0.0,0.02,OBRIGATORIA,EM
1263,2017.2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,0.85,22,0.09,0.0,0.06,OBRIGATORIA,EM
